Sales_ID,name,year,selling_price,km_driven,City,fuel,transmission,owner,mileage,engine,max_power,torque,seats,sold
6112,Hyundai,2017,670000,48000,Shirley,Diesel,Manual,First_Owner,22.54,1396,88.73,219.7Nm@ 1500-2750rpm,5,N
6113,Hyundai,2018,780000,35000,Shirley,Diesel,Manual,First_Owner,22.54,1396,88.73,219.7Nm@ 1500-2750rpm,5,N
6114,Maruti,2017,720000,60000,Cuyahoga Falls,Diesel,Manual,First_Owner,28.09,1248,88.5,200Nm@ 1750rpm,5,N
6115,Maruti,2018,610000,52000,Dayton,Petrol,Manual,First_Owner,22,1197,81.8,113Nm@ 4200rpm,5,N
6116,Volkswagen,2017,600000,29000,Delaware,Diesel,Manual,First_Owner,22,1498,108.495,250Nm@ 1500-3000rpm,5,N
6117,Renault,2016,535000,50000,Dayton,Diesel,Manual,First_Owner,19.87,1461,83.8,200Nm@ 1750rpm,5,N
6118,Hyundai,2009,142000,110000,Cuyahoga Falls,Petrol,Manual,First_Owner,20.36,1197,78.9,111.7Nm@ 4000rpm,5,N
6119,Maruti,2017,515000,23000,Dayton,Petrol,Manual,First_Owner,21.4,1197,83.1,115Nm@ 4000rpm,5,N
6120,Datsun,2016,335000,40000,Dayton,Petrol,Manual,First_Owner,20.63,1198,67,104Nm@ 4000rpm,5,N
6121,Hyundai,2017,957000,60000,Cuyahoga Falls,Diesel,Manual,First_Owner,21.38,1396,88.7,219.7Nm@ 1500-2750rpm,5,N
6122,Maruti,2017,605000,127000,Delaware,Diesel,Manual,First_Owner,28.4,1248,74.02,190Nm@ 2000rpm,5,N
6123,Tata,2013,316000,140000,Dayton,Diesel,Manual,First_Owner,21.02,1248,88.76,200Nm@ 1750-3000rpm,5,N
6124,Renault,2019,675000,5000,Dayton,Petrol,Manual,First_Owner,20,999,72,96Nm@ 3500rpm,7,N
6125,Maruti,2015,520000,70000,Redmond,Diesel,Manual,First_Owner,26.59,1248,74,190Nm@ 2000rpm,5,N
6126,Maruti,2011,265000,60000,Redmond,Diesel,Manual,First_Owner,19.3,1248,73.9,190Nm@ 2000rpm,5,N
6127,Volkswagen,2016,395000,40000,Redmond,Petrol,Manual,Second_Owner,16.2,1199,74,110Nm@ 3000-4300rpm,5,N
6128,Volkswagen,2016,385000,40000,Redmond,Petrol,Manual,Second_Owner,16.2,1199,74,110Nm@ 3000-4300rpm,5,N
6129,Maruti,2009,142000,70000,Portland,Petrol,Manual,Second_Owner,18.9,1061,67,84Nm@ 3500rpm,5,N
6130,Hyundai,2009,160000,35000,Portland,Petrol,Manual,First_Owner,19.81,1086,68.05,99.04Nm@ 4500rpm,5,N
6131,Tata,2012,180000,50000,Portland,Diesel,Manual,Third_Owner,19.09,1396,69,135Nm@ 2500rpm,5,N
6132,Honda,2013,480000,42462,Redmond,Petrol,Manual,First_Owner,16.8,1497,116.3,146Nm@ 4800rpm,5,N
6133,Maruti,2015,470000,54723,Portland,Diesel,Manual,First_Owner,25.2,1248,74,190Nm@ 2000rpm,5,N
6134,Maruti,2018,480000,20375,Bozeman,Petrol,Manual,First_Owner,20.89,1197,81.8,113Nm@ 4200rpm,5,N
6135,Maruti,2013,450000,43978,Mount Vernon,Diesel,Manual,Second_Owner,28.4,1248,74,190Nm@ 2000rpm,5,N
6136,Maruti,2017,520000,28832,Laurinburg,Diesel,Manual,First_Owner,23.4,1248,74,190Nm@ 2000rpm,5,N
6137,Ford,2019,700000,3177,Laurinburg,Petrol,Manual,First_Owner,18.5,1194,94.93,119Nm@ 4250rpm,5,N
6138,Hyundai,2015,400000,39414,Laurinburg,Petrol,Manual,First_Owner,18.9,1197,81.86,113.75nm@ 4000rpm,5,N
6139,Tata,2012,200000,30078,Bozeman,Petrol,Manual,First_Owner,15.3,1396,70,"12.4@ 2,600(kgm@ rpm)",5,N
6140,Hyundai,2012,250000,44588,Laurinburg,Petrol,Manual,First_Owner,21.1,814,55.2,74.5Nm@ 4000rpm,5,N
6141,Maruti,2015,400000,49907,Bozeman,Petrol,Manual,First_Owner,21.63,998,67.04,90Nm@ 3500rpm,5,N
6142,Maruti,2013,371000,67082,Laurinburg,Petrol,Manual,Second_Owner,21.21,1197,81.8,113Nm@ 4200rpm,5,N
6143,Hyundai,2016,450000,40000,Mount Vernon,Petrol,Manual,First_Owner,18.9,1197,82,114Nm@ 4000rpm,5,N
6144,Ford,2016,570000,112879,Greenville,Diesel,Manual,Second_Owner,23,1498,98.96,205Nm@ 1750-3250rpm,5,N
6145,Honda,2013,300000,80000,Hickory,Petrol,Manual,Second_Owner,19.4,1198,86.8,109Nm@ 4500rpm,5,N
6146,Hyundai,2017,620000,25000,Hickory,Petrol,Manual,First_Owner,18.6,1197,81.83,114.7Nm@ 4000rpm,5,N
6147,Honda,2018,949000,10200,Pahrump,Petrol,Manual,First_Owner,17.4,1497,117.6,145Nm@ 4600rpm,5,N
6148,Mahindra,2018,750000,60000,Pahrump,Diesel,Manual,First_Owner,16.5,1493,70,195Nm@ 1400-2200rpm,7,N
6149,Maruti,2017,350000,20000,North Las Vegas,Petrol,Manual,Second_Owner,23.1,998,67.04,90Nm@ 3500rpm,5,N
6150,Mahindra,2017,1250000,60000,North Las Vegas,Diesel,Manual,First_Owner,16,2179,140,330Nm@ 1600-2800rpm,7,N
6151,Renault,2016,270000,30000,Las Vegas,Petrol,Manual,Third_Owner,23.01,999,67,91Nm@ 4250rpm,5,N
6152,Hyundai,2013,235000,40000,Las Vegas,Petrol,Manual,Second_Owner,21.1,814,55.2,74.5Nm@ 4000rpm,5,N
6153,Maruti,2016,500000,60000,Owosso,Petrol,Manual,First_Owner,20.4,1197,81.8,113Nm@ 4200rpm,5,N
6154,Maruti,2012,220000,111000,Owosso,Petrol,Manual,First_Owner,19.7,796,46.3,62Nm@ 3000rpm,5,N
6155,Maruti,2014,380000,70000,Owosso,Diesel,Manual,Second_Owner,23.4,1248,74,190Nm@ 2000rpm,5,N
6156,Maruti,2010,160000,100000,Owosso,Petrol,Manual,Third_Owner,20.92,998,67.1,90Nm@ 3500rpm,5,N
6157,Maruti,2010,160000,100000,Pahrump,Petrol,Manual,Third_Owner,20.92,998,67.1,90Nm@ 3500rpm,5,N
6158,Hyundai,2017,339000,25000,North Las Vegas,Petrol,Manual,First_Owner,20.3,998,68.05,94.14Nm@ 3500rpm,5,N
6159,Ford,2011,229999,100000,North Las Vegas,Petrol,Manual,First_Owner,15.3,1596,99.6,146Nm@ 3400rpm,5,N
6160,Mahindra,2016,400000,35000,Owosso,Diesel,Manual,First_Owner,25.32,1198,77,190Nm@ 1750-2250rpm,6,N
6161,Hyundai,2018,470000,25000,Pahrump,Diesel,Manual,First_Owner,25.4,1186,73.97,190.24nm@ 1750-2250rpm,5,N
6162,Maruti,2003,45000,58000,Pahrump,Petrol,Manual,First_Owner,16.1,796,37,59Nm@ 2500rpm,4,N
6163,Ford,2019,575000,20000,North Las Vegas,Petrol,Manual,First_Owner,19.4,1194,94.93,120Nm@ 4250rpm,5,N
6164,Datsun,2019,325000,1300,North Las Vegas,Petrol,Manual,First_Owner,22.5,999,67,91Nm@ 4250rpm,5,N
6165,Maruti,1997,50000,120000,North Las Vegas,Petrol,Manual,Second_Owner,16.1,796,37,59Nm@ 2500rpm,4,N
6166,Maruti,2014,350000,15000,Royal Palm Beach,Petrol,Manual,First_Owner,20.51,998,67.04,90Nm@ 3500rpm,5,N
6167,Jaguar,2017,2711000,9000,Royal Palm Beach,Diesel,Automatic,First_Owner,13.6,1999,177,430Nm@ 1750-2500rpm,5,N
6168,Lexus,2019,5150000,20000,Royal Palm Beach,Petrol,Automatic,First_Owner,22.37,2487,214.56,202Nm@ 3600-5200rpm,5,N
6169,Jaguar,2017,3200000,45000,Royal Palm Beach,Diesel,Automatic,First_Owner,19.33,1999,177,430Nm@ 1750-2500rpm,5,N
6170,Tata,2015,503000,110000,Saint Cloud,Diesel,Manual,First_Owner,14.1,2179,147.94,320Nm@ 1500-3000rpm,7,N
6171,Volvo,2019,3800000,20000,Royal Palm Beach,Diesel,Automatic,First_Owner,18,1969,190,400Nm,5,N
6172,Toyota,2016,2000000,68089,Derby,Petrol,Automatic,First_Owner,19.16,2494,157.7,213Nm@ 4500rpm,5,N
6173,Maruti,2013,225000,58343,Derby,Petrol,Manual,First_Owner,21.79,998,67.05,90Nm@ 3500rpm,5,N
6174,Maruti,2018,740000,38817,Bakersfield,Diesel,Manual,First_Owner,27.39,1248,74,190Nm@ 2000rpm,5,N
6175,Honda,2016,550000,56494,Bakersfield,Petrol,Manual,First_Owner,18.2,1199,88.7,110Nm@ 4800rpm,5,N
6176,Toyota,2013,750000,79328,Bakersfield,Diesel,Manual,Second_Owner,12.99,2494,100.6,200Nm@ 1200-3600rpm,7,N
6177,Maruti,2019,650000,5621,Bakersfield,Petrol,Automatic,First_Owner,22,1197,81.8,113Nm@ 4200rpm,5,N
6178,Toyota,2017,625000,25538,Goleta,Petrol,Manual,First_Owner,16.78,1496,88.73,132Nm@ 3000rpm,5,N
6179,Maruti,2018,600000,69779,Goleta,Petrol,Automatic,First_Owner,22,1197,81.8,113Nm@ 4200rpm,5,N
6180,Hyundai,2017,450000,56290,Goleta,Diesel,Manual,First_Owner,24,1186,73.97,190.24nm@ 1750-2250rpm,5,N
6181,BMW,2019,5400000,7500,Goleta,Diesel,Automatic,First_Owner,16.78,1995,190,400Nm@ 1750-2500rpm,5,N
6182,BMW,2019,5500000,8500,Groton,Diesel,Automatic,First_Owner,16.78,1995,190,400Nm@ 1750-2500rpm,5,N
6183,Honda,2019,779000,7032,Westbrook,Petrol,Automatic,First_Owner,19,1199,88.76,110Nm@ 4800rpm,5,N
6184,Skoda,2016,645000,11000,Hartford,Petrol,Automatic,First_Owner,14.3,1598,103.5,153Nm@ 3800rpm,5,N
6185,Volvo,2018,2475000,2000,Rochester,Diesel,Automatic,First_Owner,16.8,1984,150,350Nm@ 1500-2750rpm,5,N
6186,Renault,2016,300000,25000,Northampton,Petrol,Manual,First_Owner,25.17,799,53.3,72Nm@ 4386rpm,5,N
6187,Nissan,2014,540000,150000,Saco,Diesel,Manual,First_Owner,19.01,1461,108.5,248Nm@ 2250rpm,5,N
6188,Maruti,2018,580000,10000,Goleta,Petrol,Manual,First_Owner,23.1,998,67.04,90Nm@ 3500rpm,5,N
6189,Hyundai,2015,1000000,70000,Boston,Diesel,Manual,First_Owner,19.67,1582,126.2,259.9Nm@ 1900-2750rpm,5,N
6190,Tata,2017,459999,80000,Newington,Diesel,Manual,First_Owner,22.95,1248,74,190Nm@ 1750-3000rpm,5,N
6191,Maruti,2015,635000,50000,Oak Forest,Diesel,Manual,First_Owner,25.2,1248,74,190Nm@ 2000rpm,5,N
6192,Hyundai,2014,650000,83000,Oak Forest,Diesel,Manual,Third_Owner,22.32,1582,126.32,259.8Nm@ 1900-2750rpm,5,N
6193,Maruti,2013,525000,116000,Oak Forest,Diesel,Manual,Second_Owner,23.4,1248,74,190Nm@ 2000rpm,5,N
6194,Fiat,2015,350000,60000,Oak Forest,Petrol,Manual,Third_Owner,15.8,1172,67.1,96Nm@ 2500rpm,5,N
6195,Maruti,2008,320000,175802,Flower Mound,Diesel,Manual,Third_Owner,19.3,1248,73.9,190Nm@ 2000rpm,5,N
6196,Toyota,2006,450000,192000,Flower Mound,Diesel,Manual,Fourth_Above_Owner,12.8,2494,102,20.4@ 1400-3400(kgm@ rpm),8,N
6197,Volkswagen,2011,227000,73840,Flower Mound,Petrol,Manual,First_Owner,15.04,1598,103.6,153Nm@ 3800rpm,5,N
6198,Mahindra,2011,325000,162000,Flower Mound,Diesel,Manual,Second_Owner,13.6,2523,63,180 Nm at 1440-1500rpm,8,N
6199,Datsun,2018,275000,20000,Fort Worth,Petrol,Automatic,First_Owner,23,999,67,91Nm@ 4250rpm,5,N
6200,Hyundai,2013,300000,75000,Fort Worth,Petrol,Manual,Third_Owner,18.9,1197,82,114Nm@ 4000rpm,5,N
6201,Mahindra,2011,400000,320000,Fort Worth,Diesel,Manual,Third_Owner,12.05,2179,120,290Nm@ 1800-2800rpm,8,N
6202,Volkswagen,2015,550000,120000,Flower Mound,Diesel,Manual,Second_Owner,20.34,1498,103.2,250Nm@ 1500-2500rpm,5,N
6203,Maruti,2016,550000,20000,Fort Worth,Petrol,Manual,First_Owner,20.4,1197,81.8,113Nm@ 4200rpm,5,N
6204,Skoda,2017,900000,40000,Flower Mound,Diesel,Automatic,First_Owner,21.66,1498,108.6,250Nm@ 1500-2500rpm,5,N
6205,Maruti,2010,165000,20000,Russellville,Petrol,Manual,First_Owner,19.7,796,46.3,62Nm@ 3000rpm,5,N
6206,Hyundai,2014,210000,70000,Rogers,Petrol,Manual,First_Owner,21.1,814,55.2,74.5Nm@ 4000rpm,5,N
6207,Renault,2016,650000,30000,Russellville,Diesel,Manual,First_Owner,19.64,1461,108.45,245Nm@ 1750rpm,5,N
6208,Mahindra,2014,680000,120000,Russellville,Diesel,Manual,First_Owner,15.1,2179,140,330Nm@ 1600-2800rpm,7,N
6209,Renault,2019,390000,25000,Muskego,Petrol,Manual,First_Owner,23.01,999,67,91Nm@ 4250rpm,5,N
6210,Renault,2016,260000,80000,Muskego,Petrol,Manual,First_Owner,25.17,799,53.3,72Nm@ 4386rpm,5,N
6211,Maruti,2013,450000,67000,Waynesboro,Petrol,Manual,First_Owner,19.1,1197,85.8,114Nm@ 4000rpm,5,N
6212,Hyundai,2008,130000,120000,Muskego,Petrol,Manual,Second_Owner,19.81,1086,68.05,99.04Nm@ 4500rpm,5,N
6213,Maruti,2019,890000,9000,Boston,Diesel,Manual,First_Owner,24.3,1248,88.5,200Nm@ 1750rpm,5,N
6214,Volvo,2019,3800000,20000,North Haven,Diesel,Automatic,First_Owner,18,1969,190,400Nm,5,N
6215,Volkswagen,2010,225000,80000,West Scarborough,Petrol,Manual,Second_Owner,14,1595,102,"15@ 3,800(kgm@ rpm)",5,N
6216,Toyota,2018,3200000,60000,Hoboken,Diesel,Automatic,First_Owner,15.04,2755,174.5,450Nm@ 1600-2400rpm,7,N
6217,Tata,2010,210000,120000,Bennington,Diesel,Manual,First_Owner,21.12,1248,88.8,200Nm@ 1750-3000rpm,5,N
6218,Toyota,2014,3500000,60000,Merrimack,Diesel,Automatic,First_Owner,11,2982,170.3,410Nm@ 1600-2800rpm,7,N
6219,Honda,2014,750000,80000,Lansing,Diesel,Manual,Second_Owner,25.1,1498,98.6,200Nm@ 1750rpm,5,N
6220,Chevrolet,2011,350000,120000,Lansing,Diesel,Manual,Second_Owner,12.2,2499,80,"19@ 1,800(kgm@ rpm)",10,N
6221,Honda,2019,2000000,24857,Lake In The Hills,Petrol,Automatic,Test_Drive_Car,16.5,1799,139.46,174Nm@ 4300rpm,5,N
6222,Hyundai,2017,270000,26442,Lansing,Petrol,Manual,First_Owner,20.3,998,68.05,94.14Nm@ 3500rpm,5,N
6223,Maruti,2017,700000,35000,Lansing,Petrol,Manual,First_Owner,17.5,1373,91.1,130Nm@ 4000rpm,7,N
6224,Maruti,2010,130000,28000,Lansing,Petrol,Manual,Second_Owner,19.7,796,46.3,62Nm@ 3000rpm,5,N
6225,Maruti,2015,650000,80000,Lansing,Diesel,Manual,First_Owner,20.77,1248,88.8,200Nm@ 1750rpm,7,N
6226,Maruti,2005,55000,39000,Redondo Beach,Petrol,Manual,First_Owner,19.7,796,46.3,62Nm@ 3000rpm,5,N
6227,Maruti,2017,475000,20000,Redwood City,Petrol,Automatic,First_Owner,20.51,998,67,90Nm@ 3500rpm,5,N
6228,Nissan,2013,325000,50000,Redwood City,Diesel,Manual,First_Owner,21.64,1461,84.8,200Nm@ 2000rpm,5,N
6229,Honda,2017,615000,40000,Redwood City,Petrol,Automatic,First_Owner,19,1199,88.7,110Nm@ 4800rpm,5,N
6230,Hyundai,2015,390000,15000,Redwood City,Petrol,Manual,First_Owner,18.9,1197,82,114Nm@ 4000rpm,5,N
6231,Maruti,2019,650000,15000,Redwood City,Petrol,Automatic,First_Owner,22,1197,81.8,113Nm@ 4200rpm,5,N
6232,Maruti,2015,440000,30000,Redondo Beach,Petrol,Manual,First_Owner,20.4,1197,81.8,113Nm@ 4200rpm,5,N
6233,Honda,2014,600000,70000,West Valley City,Diesel,Manual,First_Owner,26,1498,98.6,200Nm@ 1750rpm,5,N
6234,Chevrolet,2012,170000,80000,Alexandria,Petrol,Manual,First_Owner,16.2,995,62.1,90.3Nm@ 4200rpm,5,N
6235,Mahindra,2013,499000,80000,Alexandria,Diesel,Manual,First_Owner,15.96,2523,63,180Nm@ 1440-1500rpm,9,N
6236,Hyundai,2012,525000,120000,Alexandria,Diesel,Manual,First_Owner,22.54,1396,88.73,219.7Nm@ 1500-2750rpm,5,N
6237,Nissan,2015,580000,90000,West Valley City,Diesel,Manual,First_Owner,20.45,1461,83.8,200Nm@ 1900rpm,5,N
6238,Chevrolet,2016,420000,110000,West Valley City,Diesel,Manual,Second_Owner,18.2,1248,73.74,172.5Nm@ 1750rpm,7,N
6239,Toyota,2015,1300000,120000,Alexandria,Diesel,Manual,First_Owner,12.99,2494,100.6,200Nm@ 1400-3400rpm,7,N
6240,Hyundai,2016,800000,80000,Alexandria,Diesel,Manual,First_Owner,23.9,1582,126.2,259.9Nm@ 1900-2750rpm,5,N
6241,Maruti,2020,600000,5000,Minnetonka Mills,Petrol,Manual,First_Owner,21.21,1197,81.8,113Nm@ 4200rpm,5,N
6242,Honda,2017,400000,50000,Minnetonka Mills,Petrol,Manual,First_Owner,18.5,1198,86.8,109Nm@ 4500rpm,5,N
6243,Maruti,2017,700000,65000,Moorhead,Diesel,Manual,First_Owner,26.59,1248,74,190Nm@ 2000rpm,5,N
6244,Maruti,2017,800000,35000,Moorhead,Diesel,Manual,First_Owner,27.39,1248,74,190Nm@ 2000rpm,5,N
6245,Honda,2015,600000,90000,Moorhead,Diesel,Manual,First_Owner,27.3,1498,98.6,200Nm@ 1750rpm,5,N
6246,Maruti,2016,580000,100000,Minnetonka Mills,Diesel,Manual,First_Owner,25.2,1248,74,190Nm@ 2000rpm,5,N
6247,Renault,2016,350000,15000,Minnetonka Mills,Petrol,Manual,First_Owner,25.17,799,53.3,72Nm@ 4386rpm,5,N
6248,Ford,2011,204999,147000,Minnetonka Mills,Diesel,Manual,First_Owner,20,1399,68,160Nm@ 2000rpm,5,N
6249,Mahindra,2017,1350000,20000,Fayetteville,Diesel,Manual,First_Owner,16,2179,140,330Nm@ 1600-2800rpm,7,N
6250,Hyundai,2009,310000,120000,Fayetteville,Diesel,Manual,Second_Owner,23,1396,90,22.4 kgm at 1750-2750rpm,5,N
6251,Toyota,2011,700000,250000,Fayetteville,Diesel,Manual,Second_Owner,12.8,2494,102,20.4@ 1400-3400(kgm@ rpm),7,N
6252,Ford,2016,459999,69000,Conway,Diesel,Manual,Second_Owner,25.83,1498,99,215Nm@ 1750-3000rpm,5,N
6253,Maruti,2017,860000,80000,Fayetteville,Diesel,Manual,First_Owner,28.09,1248,88.5,200Nm@ 1750rpm,5,N
6254,Hyundai,2012,275000,97000,Conway,LPG,Manual,Third_Owner,19,1086,68.1,99.1Nm@ 4500rpm,5,N
6255,Renault,2016,390000,15000,Conway,Petrol,Manual,First_Owner,25.17,799,53.3,72Nm@ 4386rpm,5,N
6256,Tata,2018,1525000,50000,Fayetteville,Diesel,Manual,First_Owner,17.6,2179,153.86,400Nm@ 1750-2500rpm,7,N
6257,Maruti,2005,110000,50800,Conway,Petrol,Manual,Second_Owner,19.7,796,46.3,62Nm@ 3000rpm,5,N
6258,Maruti,2017,484999,10000,Conway,Petrol,Manual,First_Owner,23.1,998,67.04,90Nm@ 3500rpm,5,N
6259,BMW,2018,5830000,30000,Conway,Diesel,Automatic,First_Owner,17.09,2993,261.4,620Nm@ 2000-2500rpm,4,N
6260,Maruti,2012,185000,60000,Bentonville,Petrol,Manual,Second_Owner,19.7,796,46.3,62Nm@ 3000rpm,5,N
6261,Hyundai,2018,665000,40142,Benton,Diesel,Manual,First_Owner,24.4,1120,71,180.4Nm@ 1750-2500rpm,5,N
6262,Hyundai,2019,721000,9400,Bentonville,Petrol,Manual,First_Owner,18.6,1197,81.83,114.7Nm@ 4000rpm,5,N
6263,Mahindra,2016,390000,62000,Bentonville,Diesel,Manual,First_Owner,25.32,1198,77,190Nm@ 1750-2250rpm,5,N
6264,Tata,2011,190000,90000,Conway,Diesel,Manual,First_Owner,18.8,1248,90,200Nm@ 1750-3000rpm,5,N
6265,Mahindra,2019,975000,12584,Lebanon,Diesel,Manual,First_Owner,16.55,2498,105,247Nm@ 1800-2000rpm,6,N
6266,Datsun,2016,275000,49000,Maryville,Petrol,Manual,First_Owner,19.02,1198,67.05,104Nm@ 4000rpm,5,N
6267,Maruti,2016,315000,32000,Maryville,Petrol,Manual,First_Owner,24.7,796,47.3,69Nm@ 3500rpm,5,N
6268,Hyundai,2019,685000,4300,Lebanon,Petrol,Manual,First_Owner,18.6,1197,81.86,117nm@ 4000rpm,5,N
6269,Maruti,2019,595000,14548,Lebanon,Petrol,Manual,First_Owner,21.21,1197,81.8,113Nm@ 4200rpm,5,N
6270,Ford,2018,900000,44772,Lebanon,Diesel,Manual,Second_Owner,23,1498,98.96,205Nm@ 1750-3250rpm,5,N
6271,Maruti,2018,950000,48500,Maryville,Diesel,Manual,First_Owner,25.47,1248,88.5,200Nm@ 1750rpm,7,N
6272,Maruti,2016,275000,38000,Bayonne,Petrol,Manual,First_Owner,24.7,796,47.3,69Nm@ 3500rpm,5,N
6273,Hyundai,2017,570000,28782,Oxnard,Petrol,Manual,First_Owner,18.6,1197,81.83,114.7Nm@ 4000rpm,5,N
6274,Hyundai,2018,700000,28451,Sanford,Petrol,Manual,First_Owner,18.6,1197,81.83,114.7Nm@ 4000rpm,5,N
6275,Maruti,2018,910000,36500,Ridgewood,Diesel,Manual,First_Owner,24.3,1248,88.5,200Nm@ 1750rpm,5,N
6276,Maruti,2018,751000,44885,Bennington,Diesel,Manual,First_Owner,26.59,1248,74,190Nm@ 2000rpm,5,N
6277,Hyundai,2014,225000,35000,West Scarborough,Petrol,Manual,First_Owner,21.1,814,55.2,74.5Nm@ 4000rpm,5,N
6278,Tata,2009,135000,110000,Keene,Diesel,Manual,Second_Owner,17,1405,71,135Nm@ 2500rpm,5,N
6279,Maruti,2017,825000,79000,Oxnard,Diesel,Manual,First_Owner,25.47,1248,88.5,200Nm@ 1750rpm,7,N
6280,Toyota,2015,1650000,91000,Oxnard,Diesel,Automatic,Second_Owner,12.55,2982,168.5,360Nm@ 1400-3200rpm,7,N
6281,Maruti,2018,875000,50000,Oxnard,Diesel,Manual,First_Owner,24.3,1248,88.5,200Nm@ 1750rpm,5,N
6282,Maruti,2016,650000,81000,Hackensack,Diesel,Manual,Second_Owner,28.09,1248,88.5,200Nm@ 1750rpm,5,N
6283,Jeep,2019,1450000,22000,Lakeland,Petrol,Automatic,First_Owner,16,1368,160,250Nm@ 1750-2500rpm,5,N
6284,Hyundai,2017,975000,41000,Independence,Diesel,Manual,First_Owner,20.5,1582,126.2,259.87NM@ 1500-3000rpm,5,N
6285,Maruti,2019,925000,50000,Jefferson City,Diesel,Manual,First_Owner,24.52,1248,88.5,200Nm@ 1750rpm,7,N
6286,Maruti,2016,725000,66000,Jefferson City,Diesel,Manual,First_Owner,20.77,1248,88.8,200Nm@ 1750rpm,7,N
6287,Maruti,2013,550000,65000,Jefferson City,Diesel,Manual,First_Owner,20.77,1248,88.76,200Nm@ 1750rpm,7,N
6288,Hyundai,2014,550000,76000,Jefferson City,Diesel,Manual,First_Owner,22.54,1396,88.73,219.7Nm@ 1500-2750rpm,5,N
6289,Toyota,2013,750000,95000,Apopka,Diesel,Manual,First_Owner,12.8,2494,102,20.4@ 1400-3400(kgm@ rpm),7,N
6290,Honda,2013,475000,55000,Apopka,Petrol,Manual,Second_Owner,17,1497,118,146Nm at 4800 rpm,5,N
6291,Datsun,2017,325000,65000,Apopka,Petrol,Manual,First_Owner,19.02,1198,67.05,104Nm@ 4000rpm,7,N
6292,Maruti,2017,725000,76000,Apopka,Diesel,Manual,First_Owner,25.47,1248,88.5,200Nm@ 1750rpm,7,N
6293,Maruti,2018,775000,47000,Apopka,Petrol,Manual,Second_Owner,16.02,1373,93.7,130Nm@ 4000rpm,7,N
6294,Maruti,2017,625000,70000,Apopka,Diesel,Manual,First_Owner,23.4,1248,74,190Nm@ 2000rpm,5,N
6296,Maruti,2014,470000,89000,Englewood,Diesel,Manual,First_Owner,22.9,1248,74,190Nm@ 2000rpm,5,N
6297,Toyota,2017,1750000,98000,Englewood,Diesel,Manual,First_Owner,13.68,2393,147.51,343Nm@ 1400-2800rpm,7,N
6298,Toyota,2016,1650000,90000,Englewood,Diesel,Manual,First_Owner,13.68,2393,147.51,343Nm@ 1400-2800rpm,7,N
6299,Hyundai,2018,1050000,70000,Englewood,Diesel,Manual,First_Owner,21.38,1396,88.7,219.7Nm@ 1500-2750rpm,5,N
6300,Maruti,2013,380000,57000,Fort Collins,Diesel,Manual,First_Owner,22.9,1248,74,190Nm@ 2000rpm,5,N
6301,Maruti,2017,650000,70000,Englewood,Diesel,Manual,First_Owner,26.59,1248,74,190Nm@ 2000rpm,5,N
6302,Hyundai,2016,275000,49200,Englewood,Petrol,Manual,First_Owner,21.1,814,55.2,74.5Nm@ 4000rpm,5,N
6303,Honda,2009,220000,125000,Englewood,Petrol,Manual,Second_Owner,13.5,1799,130,172Nm@ 4300rpm,5,N
6304,Hyundai,2008,200000,60000,Fort Collins,Petrol,Manual,Second_Owner,19.81,1086,68.05,99.04Nm@ 4500rpm,5,N
6305,Maruti,2015,315000,120000,Fort Collins,Petrol,Manual,Second_Owner,15.37,1196,73,101Nm@ 3000rpm,5,N
6306,Maruti,2004,90000,110000,Clinton,Petrol,Manual,Third_Owner,19.7,796,46.3,62Nm@ 3000rpm,5,N
6307,Maruti,2007,120000,70000,Cedar Rapids,Petrol,Manual,Second_Owner,18.9,1061,67,84Nm@ 3500rpm,5,N
6308,Maruti,2006,90000,168000,Cedar Rapids,Petrol,Manual,Second_Owner,18.9,998,67.1,90Nm@ 3500rpm,5,N
6309,Mahindra,2018,1500000,30000,Clinton,Diesel,Manual,First_Owner,16,2179,140,330Nm@ 1600-2800rpm,7,N
6310,Hyundai,2015,370000,60000,Clinton,Diesel,Manual,First_Owner,24,1120,70,160Nm@ 1500-2750rpm,5,N
6311,Maruti,2016,595000,131111,Cohoes,Diesel,Manual,First_Owner,25.2,1248,74,190Nm@ 2000rpm,5,N
6312,Mahindra,2007,150000,120000,Cohoes,Diesel,Manual,Second_Owner,19.2,1461,65,"16@ 2,000(kgm@ rpm)",5,N
6313,Maruti,2012,400000,58400,Cohoes,Diesel,Manual,Second_Owner,19.3,1248,73.9,190Nm@ 2000rpm,5,N
6314,Maruti,2016,310000,23400,Cohoes,Petrol,Manual,Second_Owner,23.95,998,67.1,90Nm@ 3500rpm,5,N
6315,Maruti,2018,385000,50000,Clinton,Petrol,Manual,First_Owner,23.1,998,67.04,90Nm@ 3500rpm,5,N
6317,Mahindra,2014,750000,90000,Clinton,Diesel,Manual,First_Owner,15.1,2179,140,330Nm@ 1600-2800rpm,7,N
6318,Hyundai,2019,521000,3010,Worcester,Petrol,Automatic,First_Owner,20.3,1086,68,99Nm@ 4500rpm,5,N
6319,Tata,2010,180000,80000,Chula Vista,Diesel,Manual,First_Owner,21.12,1248,88.8,200Nm@ 1750-3000rpm,5,N
6320,Ford,2011,220000,155000,Paramus,Diesel,Manual,Second_Owner,17.8,1399,68,"16.3@ 2,000(kgm@ rpm)",5,N
6321,Maruti,1998,40000,70000,Chicopee,Petrol,Manual,Second_Owner,16.1,796,37,59Nm@ 2500rpm,4,N
